id_station;total_capacity;total_load
1659;493183;259430
1660;577323;303660
1661;509076;263969
1662;559622;261946
1663;405316;264403
1664;617803;269941
1665;602814;294158
1666;602488;262890
1667;675985;290664
1668;620695;222020
1669;420950;337420
1670;505501;291708
1671;547429;289557
1672;667455;322643
1673;638027;292368
1674;655415;210255
1675;649540;279957
1676;428761;284105
1677;614242;235402
1678;512351;257645
1679;459102;236155
1680;542190;295190
1681;526629;245193
1682;665738;289102
1683;582293;228875
1684;434788;247423
1685;526547;221724
1686;480218;317700
1687;577279;288869
1688;643971;231144
1689;401926;238637
1690;519666;280362
1691;417637;273643
1692;517600;307119
1693;612491;273653
1694;638894;266235
1695;646736;279702
1696;545674;276452
1697;439835;278940
1698;481252;261916
1699;451750;253171
1700;498532;276013
1701;461246;302068
1702;562672;254863
1703;554823;270190
1704;438838;341256
1705;563438;246822
1706;497555;254223
1707;632258;273294
1708;422908;293876
1709;501152;225558
1710;547216;291800
1711;409854;260263
1712;444986;256049
1713;653209;260925
1714;606482;293214
1715;442674;256537
1716;477031;304926
1717;532676;251328
1718;659791;307929
1719;525868;333424
1720;569371;267498
1721;576256;280669
1722;410319;266367
1723;520789;296950
1724;601335;305757
1725;539277;312963
1726;641603;329301
1727;670514;294048
1728;515598;284841
1729;483899;228286
1730;609318;253747
1731;429938;284867
1732;529449;256339
1733;431832;288938
1734;489100;221002
1735;569107;254047
1736;625939;345960
1737;399200;326636
1738;580122;269641
1739;445704;226306
1740;493346;243716
1741;563921;257546
1742;448799;245569
1743;411908;280268
1744;451167;286158
1745;453489;250820
1746;597267;304079
1747;601842;280014
1748;415654;260368
1749;419955;270499
1750;647940;313390
1751;610696;271908
1752;623069;287488
1753;556466;355604
1754;473758;329258
1755;650227;279486
1756;583919;258050
1757;470238;288133
1758;588627;255969
1759;534426;275472
1760;496486;272835
1761;584663;285860
1762;505270;241948
1763;426448;274012
1764;511977;258659
1765;620008;227495
1766;663909;287284
1767;508131;272879
1768;566368;263287
1769;485200;308124
1770;612553;331850
1771;534437;246463
1772;660290;260750
1773;417390;251828
1774;518261;248797
1775;399457;327649
1776;530384;237004
1777;571571;312670
1778;423451;219475
1779;579378;294723
1780;607586;273870
1781;434618;274678
1782;424124;255633
1783;523979;314792
1784;447577;284208
1785;514893;218942
1786;586127;270309
1787;521063;327486
1788;401141;289917
1789;667331;221742
1790;560921;309027
1791;592418;299304
1792;616439;289554
1793;581943;271556
1794;497517;292016
1795;490592;322189
1796;543509;292371
1797;439779;220208
1798;538719;242673
1799;427863;270953
1800;443109;259548
1801;484651;316648
1802;498956;278787
1803;604174;315095
1804;581246;240089
1805;577843;263238
1806;509846;342355
1807;495883;216867
1808;596960;274168
1809;504207;301555
1810;399210;340345
1811;545769;295938
1812;515357;255989
1813;548297;261836
1814;623774;272870
1815;436721;263216
1816;597251;245920
1817;474161;267014
1818;569873;308573
1819;650045;261292
1820;456190;267617
1821;655924;251398
1822;547885;276633
1823;498950;290163
1824;651899;334884
1825;523688;248649
1826;494006;324044
1827;485080;228713
1828;504496;240442
1829;427444;261895
1830;601573;320847
1831;402208;269643
1832;552018;345293
1833;564171;298807
1834;431560;268268
1835;558576;232651
1836;409581;318645
1837;411106;263191
1838;524509;316439
1839;510801;274169
1840;622408;284824
1841;603202;241243
1842;521130;332184
1843;412897;281089
1844;559241;293754
1845;477445;259034
1846;641979;270819
1847;497949;301616
1848;522485;264205
1849;666300;352873
1850;540829;271874
1851;501485;290944
1852;467807;249159
1853;652786;270510
1854;536084;319788
1855;397583;283960
1856;581431;309476
1857;438687;344499
1858;482104;229408
1859;514574;313047
1860;527035;317141
1861;546704;238441
1862;446945;351813
1863;405554;282051
1864;523807;234652
1865;450006;275906
1866;572222;279023
1867;432610;347904
1868;488027;283974
1869;572955;268179
1870;416242;308512
1871;682765;244270
1872;419808;312867
1873;504390;332604
1874;601951;269924
1875;928593;235814
1876;930639;294034
1877;734231;331218
1878;612713;314299
1879;898122;296778
1880;769979;294330
1881;913601;263767
1882;801744;282713
1883;928623;291912
1884;839776;258426
1885;664150;299723
1886;789387;267114
1887;637363;269061
1888;902587;279310
1889;743113;340892
1890;955015;312314
1891;661169;249426
1892;763282;239836
1893;752949;224153
1894;772300;258475
1895;941881;233013
1896;724072;236858
1897;996492;306567
1898;970308;250583
1899;833566;226340
1900;738170;286677
1901;659068;246458
1902;766139;314729
1903;605100;378986
1904;803732;230962
1905;783483;285605
1906;760776;237785
1907;664960;257423
1908;756463;278216
1909;853161;302789
1910;834795;304693
1911;736911;228083
1912;951056;263315
1913;671991;231295
1914;815668;275147
1915;864350;308534
1916;883348;300039
1917;623892;246410
1918;930238;279735
1919;952134;320936
1920;950028;208645
1921;812317;239247
1922;667349;235887
1923;817707;290664
1924;601629;272953
1925;943254;255488
1926;976508;335295
1927;618066;324956
1928;885657;265425
1929;753417;274989
1930;880311;293475
1931;664093;291000
1932;803976;309279
1933;761504;268369
1934;827970;345733
1935;887224;318678
1936;748846;324330
1937;614391;240722
1938;787835;318077
1939;706416;260246
1940;712932;338939
1941;883380;342656
1942;927595;301643
1943;981865;255632
1944;963843;258480
1945;780504;292975
1946;630461;296502
1947;948505;244313
1948;933014;235901
1949;952333;307923
1950;674257;324150
1951;979324;254355
1952;857420;258386
1953;643552;351585
1954;916899;317262
1955;993003;301107
1956;945687;316556
1957;899169;243626
1958;619367;278088
1959;879015;204775
1960;988987;287077
1961;792125;328771
1962;902897;263029
1963;984306;261278
1964;819684;251289
1965;721950;313929
1966;1000879;243938
1967;840590;300467
1968;992764;351173
1969;700564;276835
1970;922123;316601
1971;788509;256831
1972;688382;285434
1973;977681;307612
1974;778558;237873
1975;756089;249957
1976;933673;295470
1977;763594;281971
1978;743557;283018
1979;984347;293432
1980;930742;326870
1981;606499;339006
1982;797469;279372
1983;726939;258998
1984;851885;310978
1985;673726;294240
1986;791878;287198
1987;735821;286271
1988;770560;331639
1989;650767;280789
1990;813693;293928
1991;720805;219611
1992;806943;285440
1993;959338;288875
1994;874620;294929
1995;955558;224472
1996;633466;263594
1997;829327;254314
1998;874634;355024
1999;782106;289724
2000;705641;273759
2001;916768;279052
2002;731524;332625
2003;915940;287758
2004;917030;323917
2005;749531;224827
2006;952377;335392
2007;679805;306995
2008;950371;301438
2009;845040;318760
2010;964853;273885
2011;698556;252693
2012;963883;287836
2013;655284;303741
2014;844974;321727
2015;901207;280101
2016;913224;246826
2017;608690;278281
2018;881681;282411
2019;908840;302625
2020;965272;303226
2021;907620;278392
2022;662353;316400
2023;685534;314986
2024;863307;266985
2025;658080;281551
2026;623903;293241
2027;969610;268992
2028;710034;230482
2029;602369;315476
2030;586068;273432
2031;947039;290183
2032;626014;305057
2033;941712;249710
2034;710242;330250
2035;723475;312419
2036;977159;293097
2037;662162;261143
2038;867968;261676
2039;886478;230291
2040;917454;293883
2041;715632;328765
2042;955647;275825
2043;712932;311117
2044;659105;318832
2045;967788;247873
2046;686884;304430
2047;890562;295357
2048;999165;340987
2049;831198;278602
2050;629373;243818
2051;661131;236321
2052;840979;326447
2053;679734;288835
2054;738346;312100
2055;865921;316431
2056;855860;276368
2057;904427;315802
2058;697770;217659
2059;795289;342399
2060;606301;301921
2061;829578;297625
2062;969598;252809
2063;919944;260518
2064;768534;297538
2065;678121;297501
2066;686421;279900
2067;869612;230839
2068;1000494;270084
2069;819293;240511
2070;848780;246301
2071;941488;250193
2072;618513;317584
2073;828236;222555
2074;766459;320648
2075;906480;289615
2076;705961;286850
2077;831314;293155
2078;684010;264378
2079;658715;241590
2080;778188;285787
2081;622971;295282
2082;657167;300689
2083;608046;288025
2084;685695;282585
2085;911401;241194
2086;805702;305994
2087;607667;260251
2088;800300;314736
2089;751394;243159
2090;699725;346144
2091;991384;325032
2092;631316;259689
2093;662133;267238
2094;937408;311472
2095;797202;254820
2096;957043;301105
2097;641935;315636
2098;856826;280063
2099;849992;352445
2100;965181;295268
2101;954142;320725
2102;660675;266399
2103;995684;302593
2104;793533;282736
2105;955414;260941
2106;825090;220432
2107;642809;233424
2108;828996;316264
2109;859254;258371
2110;773951;267000
2111;744355;278248
2112;885169;266707
2113;707558;300227
2114;669110;297958
2115;809390;266087
2116;689877;279939
2117;757523;234166
2118;948541;242104
2119;845149;255654
2120;652054;269986
2121;800618;315742
2122;697574;269418
2123;961809;296405
2124;747741;305067
2125;950806;276201
2126;732987;262380
2127;816669;287576
2128;944328;329939
2129;960724;251853
2130;816258;289715
2131;729633;292299
2132;752701;214809
2133;691254;275369
2134;961962;270486
2135;837716;245040
2136;926394;253521
2137;895497;310163
2138;756585;302572
2139;805983;348604
2140;976571;271971
2141;834344;224080
2142;646451;272884
2143;896904;293495
2144;870624;221547
2145;633513;262890
2146;640614;303986
2147;593872;219363
2148;719104;327665
2149;962754;230752
2150;844706;318468
2151;813182;273367
2152;988062;240799
2153;758425;264650
2154;625826;231007
2155;734327;259305
2156;920049;335449
2157;836935;300596
2158;915078;218810
2159;811310;253962
2160;664056;223814
2161;677613;244238
2162;618006;272347
2163;825398;264030
2164;736244;277437
2165;983488;207502
2166;816082;293196
2167;798827;309638
2168;739586;311102
2169;817234;265217
2170;840635;266989
2171;633340;260827
2172;822961;300503
2173;900471;302854
2174;968674;222412
2175;453332;233612
2176;458028;232328
2177;490083;322764
2178;392222;311254
2179;418888;247271
2180;405002;287758
2181;373987;285285
2182;442622;240077
2183;499685;320108
2184;376809;311366
2185;491930;237127
2186;475970;281313
2187;501759;328928
2188;541207;295357
2189;559857;231514
2190;384499;287680
2191;519966;337064
2192;580849;298857
2193;553710;321181
2194;474489;239414
2195;355912;254750
2196;560663;272050
2197;407524;234838
2198;537003;292628
2199;547416;282762
2200;529541;237755
2201;531266;275057
2202;484372;285695
2203;552233;266722
2204;456269;325206
2205;553576;294134
2206;439474;290779
2207;568659;262577
2208;560402;301502
2209;378669;254001
2210;366207;298705
2211;514603;322713
2212;453449;274941
2213;336866;240204
2214;361982;287800
2215;493846;262822
2216;558880;303123
2217;362403;287310
2218;360706;308657
2219;533787;229084
2220;446593;223980
2221;444831;285977
2222;554978;290315
2223;539251;301270
2224;439529;300405
2225;400090;352595
2226;355976;266806
2227;373683;299867
2228;508921;275064
2229;524672;269965
2230;509616;232491
2231;557815;268262
2232;354800;205954
2233;507434;250667
2234;539861;302641
2235;531059;264785
2236;427221;235402
2237;388210;284489
2238;413797;286498
2239;485712;315542
2240;396822;307139
2241;359449;235791
2242;522386;329620
2243;489000;282315
2244;503809;240505
2245;385891;247816
2246;463636;254376
2247;439122;276009
2248;488320;246571
2249;505210;307487
2250;578662;258991
2251;422649;301088
2252;565294;262066
2253;387868;309207
2254;510283;253532
2255;569362;271597
2256;486784;288588
2257;564983;257423
2258;478461;232531
2259;524088;279349
2260;566784;297148
2261;566907;338387
2262;396315;273421
2263;508215;291266
2264;364090;277587
2265;393107;232173
2266;403674;294976
2267;520105;347428
2268;500441;349030
2269;507372;285808
2270;442772;299109
2271;529096;232661
2272;402733;260766
2273;554033;295871
2274;472150;206653
2275;482347;214157
2276;378846;298549
2277;496439;260478
2278;547023;343630
2279;483140;275818
2280;385435;340721
2281;374725;225549
2282;502758;215019
2283;545145;253079
2284;408270;215055
2285;355514;287762
2286;441295;285548
2287;582280;267298
2288;426095;286553
2289;388600;318962
2290;562050;281227
2291;472516;296616
2292;523883;276403
2293;453846;274389
2294;396237;305407
2295;409270;242679
2296;437988;305025
2297;354244;324987
2298;538015;222309
2299;379348;315781
2300;536349;281039
2301;369713;248639
2302;543574;256848
2303;543048;340588
2304;393198;246061
2305;390176;256091
2306;528208;283703
2307;366482;315486
2308;504016;318099
2309;360028;303350
2310;554059;274783
2311;532754;263112
2312;484938;287066
2313;491814;311052
2314;519593;249745
2315;560424;307468
2316;408522;251231
2317;459320;261880
2318;478461;256218
2319;571756;251911
2320;370136;233195
2321;431369;234402
2322;460198;298416
2323;523304;238176
2324;431314;331265
2325;501378;339874
2326;424714;305897
2327;454507;274505
2328;511614;224946
2329;534580;225686
2330;565659;274042
2331;454976;305893
2332;561186;342016
2333;435696;220650
2334;375720;249243
2335;551132;302397
2336;388548;271342
2337;444532;287263
2338;435761;311886
2339;575011;269806
2340;418058;279760
2341;408503;297542
2342;458495;252425
2343;470444;262903
2344;524818;242052
2345;471053;235774
2346;374483;284614
2347;493117;258889
2348;464321;279460
2349;427401;288079
2350;554097;319673
2351;430802;262543
2352;502655;259950
2353;454011;270687
2354;411280;278980
2355;531589;258055
2356;408668;275891
2357;359707;246518
2358;373582;304560
2359;569431;239436
2360;376079;250597
2361;384515;286313
2362;499901;215452
2363;514686;262240
2364;586827;297070
2365;457623;272703
2366;350663;292294
2367;448225;235110
2368;390611;240830
2369;549364;312776
2370;540800;258314
2371;530141;251613
2372;575673;240779
2373;415599;295885
2374;415250;272587
2375;508271;312009
2376;489913;323125
2377;463323;221274
2378;563694;238659
2379;456818;283183
2380;508800;306739
2381;459022;273991
2382;528912;308310
2383;539220;250566
2384;555909;268416
2385;545155;256270
2386;555372;272543
2387;476436;291201
2388;412043;301351
2389;426317;309485
2390;468761;329498
2391;441942;262276
2392;486087;271964
2393;448949;252741
2394;467424;279502
2395;531402;312437
2396;465039;277080
2397;496699;325238
2398;579474;261650
2399;445681;330592
2400;458190;310588
2401;390604;248720
2402;536546;260680
2403;351580;286247
2404;381779;283156
2405;447684;277361
2406;546627;285727
2407;561557;269498
2408;471045;277217
2409;361662;231448
2410;574714;315746
2411;402068;297528
2412;383139;253546
2413;543790;293813
2414;551855;338893
2415;473422;270339
2416;513154;292330
2417;502661;236381
2418;537730;257411
2419;491639;296345
2420;411385;282941
2421;396441;280021
2422;506875;322026
2423;408005;302822
